Date,Product,Category,Region,Sales,Price,Discount,Promotion,Stock_Available
2024-05-28,T-Shirt,Fashion,Ahmedabad,634,65552,30,Yes,2802
2024-06-10,Mobile,Electronics,Lucknow,387,49857,10,Yes,4795
2023-12-06,Backpack,Accessories,Mumbai,381,45905,10,Yes,138
2023-03-23,T-Shirt,Fashion,Mumbai,617,78675,10,Yes,1658
2023-06-10,Biscuits,Grocery,Chennai,197,3660,30,No,4816
2024-10-22,T-Shirt,Fashion,Pune,732,58554,0,Yes,2569
2024-08-05,Jeans,Fashion,Kolkata,147,3287,20,No,3091
2023-09-14,Tablet,Electronics,Bangalore,347,58013,15,No,2517
2023-03-05,Tablet,Electronics,Ahmedabad,275,74515,20,No,4786
2023-01-13,Milk,Grocery,Delhi,349,36137,30,No,1000
2024-04-22,Jacket,Fashion,Chennai,669,25855,10,Yes,4272
2024-05-09,Smart Watch,Electronics,Pune,825,29116,20,Yes,3128
2023-06-10,Smart Watch,Electronics,Chennai,536,43982,0,No,4148
2024-03-08,Headphones,Electronics,Ahmedabad,419,75675,25,No,2594
2024-04-20,Biscuits,Grocery,Jaipur,499,19308,25,No,4188
2023-07-18,Wheat,Grocery,Hyderabad,582,77258,10,Yes,1494
2023-08-15,Headphones,Electronics,Bangalore,831,1363,25,Yes,1129
2024-08-13,Wheat,Grocery,Mumbai,584,69378,25,Yes,1680
2024-07-28,Biscuits,Grocery,Jaipur,258,37856,20,No,2660
2023-06-24,Tablet,Electronics,Pune,629,30559,10,Yes,2016
2024-12-12,Mobile,Electronics,Mumbai,1156,70459,0,Yes,1944
2024-04-25,Backpack,Accessories,Jaipur,350,13490,10,Yes,901
2023-07-09,Mobile,Electronics,Delhi,660,62632,25,Yes,1605
2023-10-31,Wheat,Grocery,Lucknow,592,45332,15,Yes,2372
2024-04-15,Shoes,Fashion,Chennai,627,56504,15,Yes,4225
2024-08-15,Smart Watch,Electronics,Ahmedabad,521,23527,15,Yes,4667
2024-01-25,Jacket,Fashion,Bangalore,338,64632,25,No,2106
2024-05-23,Laptop,Electronics,Mumbai,580,16788,10,Yes,3797
2024-01-15,Tablet,Electronics,Ahmedabad,653,23174,0,No,3716
2024-06-20,Laptop,Electronics,Mumbai,563,73182,20,No,2451
2023-01-21,Laptop,Electronics,Pune,839,57104,30,Yes,1383
2023-04-21,Jeans,Fashion,Bangalore,465,48686,15,Yes,3930
2023-10-27,Wheat,Grocery,Pune,814,12226,30,Yes,836
2023-07-09,Wheat,Grocery,Bangalore,467,52164,10,Yes,2523
2024-01-01,Jeans,Fashion,Jaipur,368,5406,10,Yes,4920
2023-08-09,Headphones,Electronics,Chennai,595,20832,0,Yes,1550
2023-06-19,Jacket,Fashion,Bangalore,363,79369,15,No,3283
2023-07-20,T-Shirt,Fashion,Chennai,324,36159,20,No,1482
2024-05-21,Jeans,Fashion,Jaipur,279,37217,15,Yes,2243
2023-09-19,Headphones,Electronics,Chennai,579,25850,0,Yes,4878
2024-04-04,Smart Watch,Electronics,Jaipur,511,62779,10,No,1401
2023-01-03,Wheat,Grocery,Chennai,543,27942,10,Yes,4843
2024-08-17,Rice,Grocery,Pune,189,35396,15,No,1066
2023-04-08,Headphones,Electronics,Mumbai,840,78201,5,Yes,3279
2023-05-18,Backpack,Accessories,Kolkata,350,43613,0,No,3894
2023-11-04,Headphones,Electronics,Bangalore,785,9665,10,Yes,1673
2023-11-18,Backpack,Accessories,Ahmedabad,722,59187,0,No,2461
2023-07-02,Laptop,Electronics,Bangalore,421,4842,5,Yes,4674
2024-04-17,Laptop,Electronics,Kolkata,665,34491,30,Yes,1093
2023-02-17,Laptop,Electronics,Delhi,965,63513,20,Yes,2981
2023-07-07,Jeans,Fashion,Pune,393,75956,10,Yes,4930
2024-02-05,Biscuits,Grocery,Pune,397,54676,15,Yes,2111
2024-10-23,Jacket,Fashion,Kolkata,411,48851,10,No,1794
2024-07-21,Tablet,Electronics,Bangalore,891,66692,0,Yes,4683
2023-05-19,Jeans,Fashion,Chennai,280,31818,15,No,509
2023-06-14,Jeans,Fashion,Jaipur,375,37693,25,No,2752
2024-11-29,Jeans,Fashion,Lucknow,329,39563,30,No,2051
2023-11-15,Jeans,Fashion,Kolkata,522,71133,5,No,2412
2024-04-18,Headphones,Electronics,Delhi,447,13753,25,No,2190
2024-01-20,Biscuits,Grocery,Chennai,395,35964,5,No,4312
2024-10-17,Laptop,Electronics,Jaipur,636,63636,20,No,4186
2024-02-29,Laptop,Electronics,Mumbai,673,62741,20,Yes,3209
2023-05-15,Rice,Grocery,Lucknow,473,4763,25,No,772
2024-01-07,Jeans,Fashion,Ahmedabad,284,35931,30,No,3419
2024-04-26,Jeans,Fashion,Jaipur,113,29136,30,No,1668
2023-03-24,Tablet,Electronics,Kolkata,829,43561,20,Yes,713
2023-06-22,Smart Watch,Electronics,Lucknow,482,49535,15,No,4144
2023-10-03,Milk,Grocery,Lucknow,892,24066,25,Yes,1895
2024-05-17,Smart Watch,Electronics,Bangalore,569,49901,25,Yes,2224
2024-10-02,Jacket,Fashion,Pune,562,1792,0,No,1125
2024-10-17,Jacket,Fashion,Ahmedabad,756,46474,25,Yes,3559
2024-01-01,Jeans,Fashion,Delhi,308,44447,5,Yes,2246
2023-03-13,Headphones,Electronics,Kolkata,702,10827,15,Yes,2148
2024-08-26,Laptop,Electronics,Kolkata,766,73493,15,Yes,1611
2023-08-14,Laptop,Electronics,Bangalore,549,26198,20,No,4257
2024-11-17,Milk,Grocery,Pune,807,53481,20,No,835
2024-03-19,Backpack,Accessories,Mumbai,387,49451,30,Yes,567
2024-11-02,Biscuits,Grocery,Bangalore,523,70487,30,No,188
2024-05-23,Milk,Grocery,Lucknow,476,23177,0,Yes,3959
2023-10-30,Wheat,Grocery,Lucknow,490,60546,15,No,1887
2024-11-04,Oil,Grocery,Jaipur,539,57705,20,No,732
2023-08-14,Shoes,Fashion,Lucknow,559,16993,0,Yes,3777
2023-10-19,Oil,Grocery,Pune,610,58158,0,No,1212
2023-06-23,Headphones,Electronics,Bangalore,289,47762,30,No,1068
2023-08-31,Jacket,Fashion,Chennai,668,34896,20,Yes,2265
2023-04-26,Headphones,Electronics,Chennai,601,18502,15,No,4366
2023-05-25,Tablet,Electronics,Pune,396,57257,25,No,604
2024-04-28,Smart Watch,Electronics,Delhi,716,41590,0,No,3603
2023-03-15,Smart Watch,Electronics,Chennai,808,78399,25,Yes,952
2024-01-19,Rice,Grocery,Mumbai,577,61928,10,No,4313
2024-03-03,Tablet,Electronics,Delhi,745,21884,0,Yes,4172
2023-08-15,Rice,Grocery,Mumbai,484,73669,30,No,3594
2023-08-26,Rice,Grocery,Kolkata,345,24384,30,No,2031
2024-04-01,Wheat,Grocery,Hyderabad,567,27224,20,Yes,613
2023-09-06,Shoes,Fashion,Bangalore,308,37254,30,No,3285
2024-04-22,Milk,Grocery,Bangalore,615,33111,25,Yes,4992
2024-10-03,Headphones,Electronics,Lucknow,501,17932,10,No,2150
2024-02-11,Oil,Grocery,Pune,384,34538,30,No,4768
2023-10-24,Headphones,Electronics,Delhi,677,33272,20,No,625
2023-08-28,Oil,Grocery,Jaipur,515,21960,25,No,3074
2024-03-26,Jacket,Fashion,Mumbai,202,52426,5,No,2207
2024-03-30,Mobile,Electronics,Kolkata,523,54073,15,No,4106
2023-10-18,Wheat,Grocery,Hyderabad,746,47122,10,No,2420
2023-05-06,Shoes,Fashion,Kolkata,471,5345,10,Yes,1695
2023-04-25,Shoes,Fashion,Bangalore,77,51294,20,No,2353
2023-11-11,Biscuits,Grocery,Delhi,627,57873,30,Yes,1432
2023-03-02,Smart Watch,Electronics,Bangalore,579,76331,20,Yes,4179
2023-12-21,Biscuits,Grocery,Delhi,856,64238,10,No,1660
2023-04-22,Oil,Grocery,Lucknow,562,9860,30,Yes,559
2023-07-14,Biscuits,Grocery,Hyderabad,429,65518,25,Yes,3632
2023-02-14,Wheat,Grocery,Mumbai,423,27799,25,No,4905
2023-12-11,Jacket,Fashion,Chennai,673,30326,20,Yes,1267
2023-11-20,Milk,Grocery,Ahmedabad,699,38848,5,No,2672
2023-08-03,Smart Watch,Electronics,Chennai,599,24361,0,No,439
2023-02-12,Oil,Grocery,Chennai,504,64548,0,No,1755
2024-02-17,Biscuits,Grocery,Ahmedabad,418,6954,10,No,2066
2024-03-14,Milk,Grocery,Jaipur,397,19156,0,Yes,302
2023-07-19,Jacket,Fashion,Pune,253,7023,0,Yes,2730
2023-03-17,Rice,Grocery,Ahmedabad,554,51969,5,No,2195
2024-12-24,Headphones,Electronics,Kolkata,620,52620,30,No,1754
2023-06-07,Wheat,Grocery,Pune,352,43699,15,Yes,1839
2024-06-26,Headphones,Electronics,Bangalore,662,58097,10,Yes,227
2023-11-01,Headphones,Electronics,Delhi,718,27996,25,No,1671
2023-01-16,Jacket,Fashion,Chennai,79,71972,25,No,3453
2023-06-27,Rice,Grocery,Jaipur,465,43890,30,Yes,2298
2024-01-09,Smart Watch,Electronics,Ahmedabad,415,68284,5,Yes,3153
2023-09-01,Jeans,Fashion,Pune,414,43504,10,Yes,3379
2023-12-01,Mobile,Electronics,Jaipur,958,67627,5,Yes,620
2023-11-07,T-Shirt,Fashion,Kolkata,598,25155,30,No,992
2024-08-08,Wheat,Grocery,Delhi,418,23395,0,No,3591
2023-04-09,Smart Watch,Electronics,Delhi,348,54411,25,No,1180
2023-07-07,Laptop,Electronics,Chennai,214,68488,30,No,3538
2023-02-26,Backpack,Accessories,Jaipur,428,70446,20,Yes,2232
2024-01-10,Mobile,Electronics,Chennai,391,70154,5,No,2346
2023-02-24,Rice,Grocery,Bangalore,462,27313,25,Yes,836
2023-07-12,Jeans,Fashion,Bangalore,549,13850,20,Yes,4995
2024-11-14,Backpack,Accessories,Hyderabad,654,47245,15,No,4655
2023-02-01,Shoes,Fashion,Kolkata,305,35752,0,Yes,3790
2024-02-22,Laptop,Electronics,Delhi,568,6234,5,No,4149
2023-07-06,Rice,Grocery,Jaipur,464,16508,15,Yes,1006
2024-09-09,Biscuits,Grocery,Bangalore,640,41652,5,Yes,124
2024-01-12,Milk,Grocery,Jaipur,412,66432,10,Yes,1296
2023-04-19,Jacket,Fashion,Ahmedabad,75,59311,10,No,3812
2023-08-07,Tablet,Electronics,Jaipur,693,67348,10,Yes,1132
2023-06-16,Tablet,Electronics,Chennai,548,37213,20,No,1207
2023-06-07,Smart Watch,Electronics,Ahmedabad,617,9564,0,No,4587
2023-08-20,Backpack,Accessories,Hyderabad,498,77974,30,Yes,3707
2024-07-03,Laptop,Electronics,Pune,751,21260,20,Yes,2522
2023-01-10,Headphones,Electronics,Jaipur,612,47602,20,No,3946
2024-05-12,Shoes,Fashion,Kolkata,396,45631,5,No,1201
2024-04-08,Laptop,Electronics,Lucknow,613,33335,25,No,308
2024-05-12,Jeans,Fashion,Pune,279,45260,20,No,746
2023-12-13,Laptop,Electronics,Mumbai,560,74487,0,No,1520
2023-07-04,Biscuits,Grocery,Bangalore,366,5261,0,Yes,4323
2024-06-27,Jacket,Fashion,Pune,482,35743,30,Yes,3112
2023-07-11,Tablet,Electronics,Kolkata,610,26278,0,No,1872
2023-09-09,Jeans,Fashion,Jaipur,345,39873,0,Yes,1188
2024-03-01,Smart Watch,Electronics,Delhi,498,42379,15,Yes,1601
2023-02-18,Headphones,Electronics,Ahmedabad,812,54201,15,No,4071
2023-06-09,Jeans,Fashion,Jaipur,208,50538,20,No,706
2024-08-31,Smart Watch,Electronics,Jaipur,474,32058,30,No,4125
2023-05-12,Milk,Grocery,Ahmedabad,378,19505,10,Yes,3264
2024-05-05,Milk,Grocery,Jaipur,517,45252,0,Yes,2163
2023-04-17,Shoes,Fashion,Chennai,171,19972,10,No,2732
2023-11-29,Laptop,Electronics,Chennai,716,45784,25,No,622
2024-04-27,Backpack,Accessories,Lucknow,579,61119,30,Yes,2418
2023-05-11,Oil,Grocery,Hyderabad,376,79562,30,Yes,4082
2024-04-14,Biscuits,Grocery,Mumbai,209,72296,25,No,338
2023-12-24,Mobile,Electronics,Delhi,1008,77516,20,No,1794
2024-06-08,Jacket,Fashion,Hyderabad,217,71492,5,Yes,2268
2024-01-14,Jeans,Fashion,Mumbai,389,23911,20,Yes,125
2024-11-03,Tablet,Electronics,Ahmedabad,1035,38806,10,Yes,1488
2024-07-11,Headphones,Electronics,Pune,494,47575,15,Yes,628
2024-01-09,Mobile,Electronics,Hyderabad,721,44560,10,Yes,3154
2024-06-19,Rice,Grocery,Bangalore,454,53098,0,No,176
2024-03-02,Smart Watch,Electronics,Lucknow,759,29245,0,Yes,2696
2023-01-25,Milk,Grocery,Ahmedabad,230,77086,5,No,4490
2023-12-08,Shoes,Fashion,Kolkata,625,52543,0,No,136
2024-12-30,T-Shirt,Fashion,Pune,570,7766,30,No,111
2024-08-21,Jeans,Fashion,Chennai,679,49399,10,Yes,1328
2023-02-21,Shoes,Fashion,Jaipur,424,21724,15,No,1261
2024-01-21,Shoes,Fashion,Pune,472,51571,20,Yes,3695
2024-09-21,Mobile,Electronics,Pune,745,62604,25,No,4857
2024-01-09,Tablet,Electronics,Bangalore,409,21376,25,No,4737
2023-08-07,Headphones,Electronics,Jaipur,622,59629,10,Yes,1266
2024-06-27,Rice,Grocery,Hyderabad,586,44140,30,Yes,1175
2024-05-11,Jeans,Fashion,Lucknow,123,76713,15,No,693
2024-08-01,Backpack,Accessories,Kolkata,482,24794,25,No,2528
2024-09-06,Laptop,Electronics,Kolkata,442,58338,25,No,3764
2023-03-18,Shoes,Fashion,Pune,165,22927,20,No,4684
2024-12-30,Biscuits,Grocery,Kolkata,590,75479,5,Yes,1375
2023-04-29,Tablet,Electronics,Pune,500,51330,20,No,3057
2024-01-07,Mobile,Electronics,Kolkata,642,58451,30,No,3799
2024-04-14,Jacket,Fashion,Mumbai,340,3190,0,Yes,4186
2024-06-28,Rice,Grocery,Kolkata,660,40561,0,Yes,3857
2023-01-29,Oil,Grocery,Chennai,506,66266,10,Yes,4634
2023-08-25,Backpack,Accessories,Kolkata,462,38533,5,Yes,3740
2023-08-11,Headphones,Electronics,Kolkata,575,2110,20,Yes,1347
2023-06-10,Smart Watch,Electronics,Lucknow,364,31150,25,No,4895
2024-04-09,Biscuits,Grocery,Kolkata,655,45700,25,Yes,1727
2023-05-30,Headphones,Electronics,Bangalore,438,52842,10,No,2071
2023-03-30,Jeans,Fashion,Jaipur,293,53266,5,Yes,950
2023-11-16,Smart Watch,Electronics,Jaipur,938,37985,30,Yes,1200
2023-05-31,T-Shirt,Fashion,Kolkata,159,4893,0,Yes,3350
2023-05-23,Smart Watch,Electronics,Chennai,483,54557,5,Yes,2298
2024-10-19,Biscuits,Grocery,Jaipur,761,45869,20,No,3094
2024-12-13,Shoes,Fashion,Bangalore,294,34208,0,No,3606
2023-12-04,Backpack,Accessories,Chennai,479,15999,0,No,3537
2024-03-12,Rice,Grocery,Jaipur,171,36659,20,No,436
2024-10-05,T-Shirt,Fashion,Hyderabad,398,52399,5,No,3235
2024-12-12,Tablet,Electronics,Jaipur,477,40038,25,No,1356
2024-05-06,Biscuits,Grocery,Chennai,340,29411,0,No,2263
2024-02-17,Wheat,Grocery,Chennai,377,72309,20,Yes,1294
2024-12-15,Laptop,Electronics,Jaipur,910,62398,5,Yes,4382
2024-03-08,Oil,Grocery,Lucknow,376,78273,25,Yes,390
2023-06-08,Tablet,Electronics,Mumbai,708,645,5,Yes,4599
2023-06-02,Rice,Grocery,Hyderabad,324,20572,30,No,4841
2024-03-12,Biscuits,Grocery,Lucknow,714,65735,0,Yes,3191
2023-08-17,Backpack,Accessories,Kolkata,309,56082,15,No,1311
2024-01-13,Shoes,Fashion,Hyderabad,450,18331,0,No,3313
2024-06-08,Shoes,Fashion,Chennai,74,5460,30,No,565
2024-02-20,Rice,Grocery,Bangalore,449,76017,0,No,3633
2024-05-10,Milk,Grocery,Jaipur,341,15402,10,Yes,4898
2023-06-24,Jacket,Fashion,Pune,353,28498,5,Yes,4655
2024-01-22,Biscuits,Grocery,Lucknow,587,31418,25,No,2653
2023-11-21,Shoes,Fashion,Lucknow,732,35897,25,No,3186
2024-10-28,Milk,Grocery,Delhi,618,71018,25,Yes,2336
2023-08-25,Wheat,Grocery,Ahmedabad,625,2631,10,Yes,1582
2023-03-17,Shoes,Fashion,Mumbai,422,24281,30,Yes,3288
2023-02-06,Smart Watch,Electronics,Lucknow,495,38677,5,Yes,357
2024-12-21,Jeans,Fashion,Jaipur,337,79656,20,No,955
2024-03-16,Smart Watch,Electronics,Chennai,177,7546,15,No,3621
2023-06-07,Jeans,Fashion,Lucknow,539,70609,0,Yes,4789
2024-08-16,Mobile,Electronics,Kolkata,491,21516,30,No,2887
2024-03-05,Tablet,Electronics,Bangalore,753,68158,25,Yes,2122
2024-08-25,T-Shirt,Fashion,Hyderabad,459,12197,15,No,4488
2023-10-12,Milk,Grocery,Ahmedabad,670,79379,5,Yes,3848
2023-10-09,T-Shirt,Fashion,Kolkata,494,62904,5,Yes,1307
2024-05-19,Oil,Grocery,Lucknow,530,51909,15,Yes,3693
2023-09-22,Milk,Grocery,Bangalore,685,60382,5,Yes,4855
2023-11-15,Smart Watch,Electronics,Mumbai,1148,22787,10,No,1702
2023-03-26,Oil,Grocery,Mumbai,537,17036,5,No,2666
2023-09-05,Biscuits,Grocery,Kolkata,124,46749,0,No,1058
2024-03-19,Wheat,Grocery,Mumbai,444,47802,25,Yes,740
2023-05-02,Jeans,Fashion,Bangalore,267,66972,5,No,1794
2024-02-19,Wheat,Grocery,Lucknow,682,66384,5,Yes,664
2024-12-17,Laptop,Electronics,Jaipur,692,58695,5,Yes,1456
2023-10-28,Tablet,Electronics,Mumbai,1069,70284,25,Yes,1629
2023-06-03,Milk,Grocery,Delhi,458,16215,25,No,4911
2023-08-20,Tablet,Electronics,Mumbai,436,16032,5,No,583
2023-01-30,Backpack,Accessories,Jaipur,226,69111,10,No,2335
2023-11-10,Backpack,Accessories,Lucknow,678,7907,10,Yes,1381
2024-06-27,Shoes,Fashion,Ahmedabad,510,4065,0,Yes,1637
2024-09-20,Laptop,Electronics,Jaipur,604,45159,0,No,4637
2023-02-22,Rice,Grocery,Mumbai,354,49495,30,Yes,3582
2023-10-18,T-Shirt,Fashion,Bangalore,675,77974,20,Yes,4837
2023-03-25,Oil,Grocery,Mumbai,447,31624,20,Yes,720
2024-03-31,Biscuits,Grocery,Mumbai,328,10049,20,No,298
2023-06-08,Tablet,Electronics,Ahmedabad,632,50083,20,Yes,997
2023-10-27,Jacket,Fashion,Kolkata,552,54427,0,No,4528
2023-09-13,Backpack,Accessories,Bangalore,281,77269,0,Yes,434
2024-08-14,Mobile,Electronics,Kolkata,730,61146,0,No,4393
2024-08-15,Wheat,Grocery,Delhi,549,15466,20,Yes,2345
2024-10-01,Backpack,Accessories,Lucknow,464,13986,10,Yes,3863
2024-06-25,Mobile,Electronics,Jaipur,604,14943,30,No,3285
2023-10-08,Rice,Grocery,Pune,555,65040,10,No,3210
2024-07-07,Mobile,Electronics,Mumbai,855,58261,20,Yes,1298
2023-06-18,Headphones,Electronics,Lucknow,541,17495,30,Yes,3126
2024-03-07,Headphones,Electronics,Hyderabad,939,73973,10,Yes,4492
2023-10-15,T-Shirt,Fashion,Pune,454,15828,20,No,2086
2024-12-06,Biscuits,Grocery,Bangalore,566,43752,0,No,2739
2024-02-03,Jacket,Fashion,Hyderabad,475,18926,15,No,3398
2023-02-19,Jacket,Fashion,Bangalore,314,56803,10,Yes,4256
2023-03-02,Biscuits,Grocery,Pune,407,66807,25,Yes,683
2024-09-25,Oil,Grocery,Hyderabad,596,12029,20,Yes,3332
2024-12-25,Wheat,Grocery,Kolkata,657,76771,10,Yes,1096
2023-07-16,Tablet,Electronics,Jaipur,481,10056,10,Yes,3234
2023-06-09,Shoes,Fashion,Hyderabad,389,48793,15,No,2615
2024-11-07,Wheat,Grocery,Mumbai,425,33653,5,Yes,1777
2023-05-03,Laptop,Electronics,Hyderabad,673,37984,30,Yes,3058
2024-05-24,Wheat,Grocery,Mumbai,416,72957,0,No,3955
2023-02-10,Shoes,Fashion,Pune,290,17726,5,Yes,2858
2024-01-13,Smart Watch,Electronics,Delhi,567,20571,10,Yes,3439
2023-08-04,Oil,Grocery,Jaipur,188,70579,30,No,4034
2024-04-12,Jeans,Fashion,Ahmedabad,169,61357,0,Yes,3006
2024-09-21,Tablet,Electronics,Jaipur,346,20902,0,No,2124
2024-12-03,Smart Watch,Electronics,Kolkata,398,68034,30,No,2408
2024-04-18,Oil,Grocery,Kolkata,211,75118,5,No,2538
2024-04-29,Laptop,Electronics,Delhi,599,23717,25,Yes,634
2023-03-31,Biscuits,Grocery,Hyderabad,607,70098,25,Yes,3496
2024-03-02,Smart Watch,Electronics,Ahmedabad,666,12297,5,Yes,1155
2024-05-17,Backpack,Accessories,Pune,393,18339,20,Yes,733
2023-04-01,Milk,Grocery,Ahmedabad,726,44291,0,Yes,4187
2024-06-06,Wheat,Grocery,Bangalore,525,23799,20,Yes,2708
2023-02-09,Backpack,Accessories,Mumbai,50,33698,30,No,1445
2023-03-06,Wheat,Grocery,Ahmedabad,539,15964,0,Yes,901
2023-05-27,Oil,Grocery,Bangalore,285,3135,30,No,4392
2024-06-16,T-Shirt,Fashion,Mumbai,356,9112,25,Yes,863
2023-12-18,Mobile,Electronics,Bangalore,976,62849,10,No,4222
2024-08-09,Smart Watch,Electronics,Delhi,439,43769,15,No,4442
2023-10-07,Tablet,Electronics,Lucknow,746,35927,15,No,129
2024-10-08,Shoes,Fashion,Pune,383,56694,10,Yes,3555
2023-04-16,Shoes,Fashion,Kolkata,323,6752,5,Yes,2080
2024-03-23,Headphones,Electronics,Jaipur,590,5752,10,Yes,4550
2024-02-07,Milk,Grocery,Hyderabad,295,63825,20,No,4819
2024-12-09,Backpack,Accessories,Mumbai,516,66245,20,Yes,2181
2023-06-11,Smart Watch,Electronics,Mumbai,297,66805,20,No,3367
2023-02-03,Biscuits,Grocery,Mumbai,480,57414,10,Yes,3768
2024-11-24,Backpack,Accessories,Kolkata,393,46862,5,No,4635
2024-06-06,Wheat,Grocery,Ahmedabad,598,30933,15,Yes,3680
2023-04-12,Milk,Grocery,Pune,445,61577,5,No,4626
2023-07-19,Backpack,Accessories,Delhi,397,60091,15,Yes,4905
2023-10-11,Tablet,Electronics,Delhi,712,19916,20,No,2925
2023-07-10,Jacket,Fashion,Lucknow,68,23123,25,No,3979
2024-04-14,Headphones,Electronics,Ahmedabad,401,50438,15,No,1912
2023-03-20,Milk,Grocery,Delhi,485,44346,5,Yes,3794
2023-09-30,Jeans,Fashion,Delhi,145,38793,0,No,2036
2023-04-02,Wheat,Grocery,Pune,714,79516,10,Yes,609
2024-12-13,Jeans,Fashion,Pune,219,77153,30,No,2563
2024-12-07,Shoes,Fashion,Kolkata,828,7151,30,Yes,3478
2023-09-05,Jacket,Fashion,Mumbai,566,48927,30,Yes,4139
2024-09-01,Jacket,Fashion,Hyderabad,309,19608,30,Yes,4978
2024-06-19,Laptop,Electronics,Mumbai,458,67989,25,Yes,1872
2023-05-07,Jacket,Fashion,Lucknow,196,60823,10,No,1329
2024-08-20,Biscuits,Grocery,Kolkata,262,45724,15,No,4510
2024-03-15,Shoes,Fashion,Chennai,528,71634,0,Yes,3384
2023-07-15,Shoes,Fashion,Pune,427,69061,20,Yes,3407
2023-09-18,Oil,Grocery,Delhi,549,13212,25,No,780
2023-01-03,Backpack,Accessories,Kolkata,380,46550,10,Yes,1281
2023-04-18,Laptop,Electronics,Mumbai,277,68999,0,No,4373
2023-12-04,Smart Watch,Electronics,Bangalore,689,75417,20,Yes,3959
2024-11-18,Rice,Grocery,Lucknow,949,66743,30,Yes,2233
2024-01-17,Biscuits,Grocery,Delhi,443,15920,10,No,2453
2023-02-17,Wheat,Grocery,Pune,289,56201,10,No,497
2024-09-19,Tablet,Electronics,Chennai,380,50628,25,No,3052
2024-10-24,Wheat,Grocery,Pune,546,72083,15,Yes,852
2024-10-08,T-Shirt,Fashion,Kolkata,469,55231,5,Yes,4416
2023-07-13,T-Shirt,Fashion,Jaipur,208,21051,30,No,2453
2024-05-27,Jeans,Fashion,Kolkata,172,57642,5,No,3728
2023-03-02,Jeans,Fashion,Jaipur,420,1922,10,Yes,3979
2023-02-10,Milk,Grocery,Mumbai,525,10790,5,No,2554
2024-06-28,Rice,Grocery,Mumbai,227,48759,0,No,713
2023-03-29,Mobile,Electronics,Lucknow,465,27249,25,No,3355
2023-01-16,Rice,Grocery,Bangalore,630,23104,30,Yes,4854
2024-04-20,Jacket,Fashion,Mumbai,78,13723,5,No,3033
2024-02-14,Mobile,Electronics,Jaipur,755,18682,25,Yes,4395
2023-12-20,Smart Watch,Electronics,Ahmedabad,1030,43900,5,Yes,1761
2024-07-31,Headphones,Electronics,Kolkata,604,63736,10,Yes,2941
2024-11-26,Headphones,Electronics,Lucknow,527,24860,30,Yes,1265
2023-06-23,Tablet,Electronics,Lucknow,767,75778,5,No,1514
2023-01-05,T-Shirt,Fashion,Delhi,420,61817,5,Yes,2452
2023-07-11,Smart Watch,Electronics,Mumbai,196,43787,20,No,2000
2023-10-04,Milk,Grocery,Lucknow,712,59680,5,Yes,3800
2023-02-19,Rice,Grocery,Pune,438,46008,20,Yes,3391
2023-02-15,Mobile,Electronics,Chennai,515,62242,15,No,1420
2023-05-29,Shoes,Fashion,Pune,373,75489,25,Yes,3607
2023-10-25,Tablet,Electronics,Hyderabad,1108,26755,25,Yes,2174
2024-06-01,Oil,Grocery,Pune,119,48062,10,No,3613
2024-02-18,Shoes,Fashion,Bangalore,273,25616,30,Yes,3900
2024-03-01,Jacket,Fashion,Mumbai,237,19304,20,No,4416
2023-09-15,Jacket,Fashion,Ahmedabad,411,72791,0,Yes,1920
2023-11-09,Wheat,Grocery,Bangalore,727,41742,15,Yes,1871
2024-02-10,Mobile,Electronics,Lucknow,383,38240,30,No,3127
2024-04-18,T-Shirt,Fashion,Lucknow,561,69486,25,Yes,1565
2024-12-07,Rice,Grocery,Jaipur,685,65055,25,Yes,4954
2024-06-16,Smart Watch,Electronics,Jaipur,728,43702,10,No,488
2024-10-02,Backpack,Accessories,Ahmedabad,563,17054,30,No,1453
2024-04-10,T-Shirt,Fashion,Hyderabad,595,23105,15,Yes,748
2024-01-27,Laptop,Electronics,Jaipur,629,45868,20,No,2279
2023-02-12,Wheat,Grocery,Delhi,377,24406,30,No,4128
2023-08-29,Laptop,Electronics,Pune,542,70798,30,Yes,3918
2024-10-08,Milk,Grocery,Ahmedabad,809,79795,5,Yes,1635
2023-11-05,Smart Watch,Electronics,Delhi,831,19530,15,Yes,2245
2024-12-06,Biscuits,Grocery,Ahmedabad,832,59911,0,Yes,603
2024-09-05,Wheat,Grocery,Hyderabad,619,71831,5,Yes,761
2024-05-18,Jeans,Fashion,Pune,93,42113,20,No,3729
2024-01-01,T-Shirt,Fashion,Bangalore,165,5839,0,No,272
2023-12-20,Jeans,Fashion,Bangalore,470,20226,20,Yes,1957
2024-12-09,Shoes,Fashion,Kolkata,322,58700,15,No,4831
2023-05-19,Laptop,Electronics,Ahmedabad,752,51195,0,Yes,4927
2024-09-19,Tablet,Electronics,Kolkata,580,43877,30,No,521
2024-02-06,Laptop,Electronics,Chennai,941,21108,15,Yes,2232
2023-11-06,Shoes,Fashion,Lucknow,656,70143,25,Yes,3394
2024-03-08,Milk,Grocery,Ahmedabad,548,26145,10,Yes,2385
2023-08-10,Headphones,Electronics,Kolkata,495,34171,25,Yes,1654
2024-04-07,Oil,Grocery,Chennai,463,49606,10,No,3880
2023-02-19,Smart Watch,Electronics,Mumbai,503,24597,20,No,1120
2024-07-19,Smart Watch,Electronics,Jaipur,759,38494,20,Yes,3954
